country,country_code,continent,population,indicator,daily_count,date,rate_14_day,source
India,IND,Asia,1380004385,deaths,1089,2020-09-05,9.976055257,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1065,2020-09-06,10.08692447,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1016,2020-09-07,10.21735884,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1133,2020-09-08,10.42387992,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1115,2020-09-09,10.4644595,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1172,2020-09-10,10.57243017,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1209,2020-09-11,10.68257475,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1201,2020-09-12,10.81300912,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1114,2020-09-13,10.93329859,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1136,2020-09-14,11.05286343,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1054,2020-09-15,11.26663087,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1290,2020-09-16,11.40068841,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1132,2020-09-17,11.46518096,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1174,2020-09-18,11.52170252,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1247,2020-09-19,11.63619491,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1133,2020-09-20,11.68547012,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1130,2020-09-21,11.76807855,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1053,2020-09-22,11.71010772,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1085,2020-09-23,11.68836866,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1129,2020-09-24,11.65720934,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1141,2020-09-25,11.60793413,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1089,2020-09-26,11.52677497,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1124,2020-09-27,11.53402132,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1039,2020-09-28,11.46373169,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,776,2020-09-29,11.26228305,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1179,2020-09-30,11.18184853,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1181,2020-10-01,11.21735566,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1095,2020-10-02,11.16010947,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1069,2020-10-03,11.03112437,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,940,2020-10-04,10.89126974,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,903,2020-10-05,10.72677751,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,884,2020-10-06,10.60431413,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,986,2020-10-07,10.53257523,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,971,2020-10-08,10.41808284,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,964,2020-10-09,10.28982238,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,926,2020-10-10,10.17170681,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,918,2020-10-11,10.02243192,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,816,2020-10-12,9.860838232,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,706,2020-10-13,9.810113756,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,730,2020-10-14,9.484752471,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,680,2020-10-15,9.121710146,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,895,2020-10-16,8.97678307,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,837,2020-10-17,8.808667662,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,1033,2020-10-18,8.876058753,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,579,2020-10-19,8.64127689,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,587,2020-10-20,8.426060182,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,717,2020-10-21,8.231133266,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,702,2020-10-22,8.036206349,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,690,2020-10-23,7.837656255,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,650,2020-10-24,7.63765689,"Epidemic intelligence, national daily data"
India,IND,Asia,1380004385,deaths,578,2020-10-25,7.391280862,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-02,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-03,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-04,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-05,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-06,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-07,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-08,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-09,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-10,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-11,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-12,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-13,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-14,,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-15,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-16,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-17,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-18,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-19,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-20,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-21,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-22,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-23,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-24,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-25,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-26,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-27,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-28,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-29,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-30,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-01-31,0,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2,2020-02-01,0.00300088,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-02-02,0.00300088,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-02-03,0.00300088,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-02-04,0.00300088,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1,2020-02-05,0.00450132,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-02-06,0.00450132,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1,2020-02-07,0.00600176,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-02-08,0.00600176,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-02-09,0.00600176,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4,2020-02-10,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1,2020-02-11,0.013503961,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-02-12,0.013503961,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1,2020-02-13,0.015004401,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-02-14,0.015004401,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-02-15,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-02-16,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-02-17,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-02-18,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-02-19,0.010503081,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-02-20,0.010503081,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-02-21,0.009002641,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-02-22,0.009002641,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1,2020-02-23,0.010503081,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-02-24,0.00450132,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,0,2020-02-25,0.00300088,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2,2020-02-26,0.00600176,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5,2020-02-27,0.012003521,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4,2020-02-28,0.018005281,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,8,2020-02-29,0.030008802,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,12,2020-03-01,0.048014083,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5,2020-03-02,0.055516284,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,22,2020-03-03,0.088525966,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,40,2020-03-04,0.148543571,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,55,2020-03-05,0.231067777,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,56,2020-03-06,0.315092423,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,51,2020-03-07,0.391614868,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,81,2020-03-08,0.511650077,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,60,2020-03-09,0.601676484,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,57,2020-03-10,0.68720157,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,148,2020-03-11,0.906265826,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,259,2020-03-12,1.287377614,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,406,2020-03-13,1.890554537,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,484,2020-03-14,2.604764029,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,478,2020-03-15,3.30396912,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,361,2020-03-16,3.838125799,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,442,2020-03-17,4.468310645,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,611,2020-03-18,5.325061947,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,769,2020-03-19,6.396376185,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,999,2020-03-20,7.811291208,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1055,2020-03-21,9.317733077,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1255,2020-03-22,11.07924977,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1198,2020-03-23,12.78675061,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1378,2020-03-24,14.76883199,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2338,2020-03-25,18.05479583,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2375,2020-03-26,21.2297271,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2692,2020-03-27,24.65973319,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3087,2020-03-28,28.5653788,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3197,2020-03-29,32.64507545,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2822,2020-03-30,36.33765856,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2858,2020-03-31,39.96272187,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4273,2020-04-01,45.45733355,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4514,2020-04-02,51.07648175,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4913,2020-04-03,56.94920434,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4868,2020-04-04,62.67038248,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4911,2020-04-05,68.15599152,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4020,2020-04-06,72.3902335,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3592,2020-04-07,75.7122079,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5282,2020-04-08,80.12950359,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5450,2020-04-09,84.74335692,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5131,2020-04-10,88.40293035,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4858,2020-04-11,91.06020978,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4313,2020-04-12,92.73470094,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3579,2020-04-13,93.87053411,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3489,2020-04-14,94.81731181,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4178,2020-04-15,94.67477,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4326,2020-04-16,94.39268726,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5065,2020-04-17,94.62075416,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5292,2020-04-18,95.25694077,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4956,2020-04-19,95.32446057,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4721,2020-04-20,96.37626909,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3853,2020-04-21,96.76788396,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4854,2020-04-22,96.12569559,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4760,2020-04-23,95.09039191,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5487,2020-04-24,95.62454859,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5158,2020-04-25,96.07468063,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4970,2020-04-26,97.06046978,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3748,2020-04-27,97.31404416,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3473,2020-04-28,97.29003711,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4706,2020-04-29,98.08226949,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4729,2020-04-30,98.68694686,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,5442,2020-05-01,99.25261278,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4966,2020-05-02,98.7634693,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,4737,2020-05-03,98.43487292,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3229,2020-05-04,96.19621627,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2982,2020-05-05,94.88933294,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3389,2020-05-06,92.69118818,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3682,2020-05-07,91.07371374,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3827,2020-05-08,88.58298316,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3767,2020-05-09,86.49587097,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3063,2020-05-10,83.63453168,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2157,2020-05-11,81.24733147,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2329,2020-05-12,79.53082798,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3586,2020-05-13,77.85033506,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3402,2020-05-14,75.85925104,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3307,2020-05-15,72.6558114,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2628,2020-05-16,69.14778243,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2526,2020-05-17,65.83030935,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2079,2020-05-18,64.10480322,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1838,2020-05-19,62.38829974,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2589,2020-05-20,61.18794765,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,3052,2020-05-21,60.24267038,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2718,2020-05-22,58.5786823,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2574,2020-05-23,56.78865725,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,2062,2020-05-24,55.2867167,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1527,2020-05-25,54.34143943,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1364,2020-05-26,52.89351473,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1624,2020-05-27,49.94965123,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1672,2020-05-28,47.35388984,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1835,2020-05-29,45.145242,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1760,2020-05-30,43.84285999,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1527,2020-05-31,42.34392032,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1125,2020-06-01,40.91250045,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1079,2020-06-02,39.77366641,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1441,2020-06-03,38.05116117,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1484,2020-06-04,35.69847108,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1356,2020-06-05,33.65487165,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1243,2020-06-06,31.65778586,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1120,2020-06-07,30.24437128,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,801,2020-06-08,29.15505176,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,721,2020-06-09,28.19026877,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1099,2020-06-10,27.40253771,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1158,2020-06-11,26.6313115,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1199,2020-06-12,25.67703159,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1017,2020-06-13,24.56220459,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1052,2020-06-14,23.84949553,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,890,2020-06-15,23.49689211,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,822,2020-06-16,23.111279,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1043,2020-06-17,22.51410384,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1102,2020-06-18,21.94093572,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1013,2020-06-19,21.42628476,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,1027,2020-06-20,21.10218969,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,986,2020-06-21,20.90113072,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,687,2020-06-22,20.73008055,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,639,2020-06-23,20.60704446,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,896,2020-06-24,20.30245512,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,886,2020-06-25,19.89433541,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,778,2020-06-26,19.26265012,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,721,2020-06-27,18.81851985,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,671,2020-06-28,18.24685217,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,649,2020-06-29,17.8852461,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,446,2020-06-30,17.32108062,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,730,2020-07-01,16.85144287,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,617,2020-07-02,16.12372941,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,651,2020-07-03,15.58057009,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,602,2020-07-04,14.94288305,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,579,2020-07-05,14.33220392,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,401,2020-07-06,13.90307805,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,555,2020-07-07,13.77704108,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,704,2020-07-08,13.48895658,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,597,2020-07-09,13.05532939,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,693,2020-07-10,12.92779198,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,715,2020-07-11,12.91878934,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,565,2020-07-12,12.75974269,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,442,2020-07-13,12.44915159,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,361,2020-07-14,12.32161418,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,726,2020-07-15,12.31561242,"Epidemic intelligence, national daily data"
United Kingdom,GBR,Europe,66647112,confirmed cases,685,2020-07-16,12.41764234,"Epidemic intelligence, national daily data"
